organism,populationSize,mutationProbability,crossoverProbability,kValue,runningDataset,fold,GMean,selectionRate,Best GMean AGMO
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,MF,3,0.4472135954999579,0.6658653846153846,0.5902432522055576
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,MFCC,3,0.4472135954999579,0.5561797752808989,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,BP,3,0.0,0.5952722063037249,0.6221710168382552
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,BPCC,3,0.4399413450640599,0.5883977900552486,0.4399413450640599
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,BPMF,3,0.6117136163165708,0.6750448833034112,0.6117136163165708
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,5,BPMFCC,3,0.4472135954999579,0.5908402725208176,0.4472135954999579
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,CC,3,0.5096471914376255,0.6190476190476191,0.8374357893586238
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,MF,3,0.6546536707079771,0.6850393700787402,0.7559289460184544
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.6837634587578277,0.6807017543859649,0.6837634587578277
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,BP,3,0.8451542547285166,0.6397748592870544,0.8451542547285166
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8451542547285166,0.5920318725099601,0.8451542547285166
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,BPMF,3,1.0,0.6883206634416034,1.0
Drosophila melanogaster,150,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.9534625892455924,0.6497555012224939,0.9534625892455924
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,CC,3,1.0,0.6840490797546013,1.0
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,MF,3,0.9354143466934853,0.6326530612244898,0.9354143466934853
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,MFCC,3,1.0,0.6208092485549133,1.0
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,BP,3,0.8660254037844386,0.584870848708487,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8660254037844386,0.5986367281475541,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.8660254037844386,0.5962319911340968,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.8660254037844386,0.6425980877019453,0.8660254037844386
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,CC,3,0.7091957274840682,0.710997442455243,0.7653749516204769
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,MF,3,0.6032456592830047,0.7585714285714286,0.6032456592830047
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.7692307692307693,0.7800183318056828,0.7692307692307693
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,BP,3,0.7614996105085897,0.6845540246555475,0.7614996105085897
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8158924398306318,0.6870056497175141,0.8158924398306318
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.7180059500997873,0.7537277537277537,0.7180059500997873
Caenorhabditis elegans,150,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.7863480115484951,0.7846153846153846,0.7863480115484951
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,CC,3,0.0,0.5362318840579711,0.4325468462415931
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,MF,3,0.4472135954999579,0.4987980769230769,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.4472135954999579,0.5947030497592295,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,BP,3,0.0,0.5802292263610315,0.6117136163165708
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.0,0.4712707182320442,0.0
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.4472135954999579,0.5035906642728905,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.4472135954999579,0.5968962906888721,0.4472135954999579
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,CC,3,0.7207499701564472,0.6349206349206349,0.8528028654224418
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,MF,3,0.9258200997725514,0.6036745406824147,0.9258200997725514
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,MFCC,3,1.0,0.6771929824561403,1.0
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,BP,3,0.9534625892455924,0.6181988742964353,0.9534625892455924
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,BPCC,3,1.0,0.5816733067729084,1.0
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,BPMF,3,0.9534625892455924,0.6717346233586731,0.9534625892455924
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,1,BPMFCC,3,0.9534625892455924,0.5281173594132029,0.9534625892455924
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,CC,3,1.0,0.5337423312883436,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,MF,3,1.0,0.6289424860853432,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,MFCC,3,1.0,0.5098265895953757,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,BP,3,0.9354143466934853,0.6346863468634686,0.9354143466934853
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,BPCC,3,0.9354143466934853,0.5894145950280674,0.9354143466934853
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,BPMF,3,0.8660254037844386,0.6087920206871075,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,1,BPMFCC,3,1.0,0.734915924826904,1.0
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,CC,3,0.6430097498961725,0.6624040920716112,0.820412654142367
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,MF,3,0.795233581851359,0.76,0.795233581851359
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,MFCC,3,0.7882269819968922,0.7277726856095326,0.7882269819968922
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,BP,3,0.8651709137847686,0.8027556200145033,0.8651709137847686
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,BPCC,3,0.8544176881355023,0.7197740112994351,0.8544176881355023
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,BPMF,3,0.8249080995972007,0.7445887445887446,0.8249080995972007
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,1,BPMFCC,3,0.8158924398306318,0.8064777327935223,0.8158924398306318
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,CC,3,0.0,0.606280193236715,0.7491931143441223
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,MF,3,0.762000762001143,0.6826923076923077,0.8500474370064828
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,MFCC,3,0.8944271909999159,0.7736757624398074,0.8944271909999159
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,BP,3,0.762000762001143,0.7106017191977078,0.8650936924831862
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,BPCC,3,0.8798826901281198,0.7524861878453039,0.8798826901281198
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,BPMF,3,0.8650936924831862,0.6418312387791741,0.8650936924831862
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,1,BPMFCC,3,0.762000762001143,0.7316426949280848,0.762000762001143
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,CC,3,0.7644707871564383,0.455026455026455,0.7644707871564383
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,MF,3,0.7559289460184544,0.6089238845144357,0.7559289460184544
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,MFCC,3,0.8058229640253803,0.6210526315789474,0.8058229640253803
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,BP,3,0.7207499701564472,0.5778611632270169,0.8827348295047495
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,BPCC,3,0.9258200997725514,0.601593625498008,0.9258200997725514
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,BPMF,3,1.0,0.6330338631651693,1.0
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,5,BPMFCC,3,1.0,0.676039119804401,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,CC,3,1.0,0.5674846625766872,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,MF,3,0.8660254037844386,0.640074211502783,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,MFCC,3,1.0,0.6092485549132948,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,BP,3,0.8660254037844386,0.5950184501845018,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,BPCC,3,0.8660254037844386,0.6026463512429832,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,BPMF,3,0.9354143466934853,0.5840413742149981,0.9354143466934853
Mus musculus,200,0.20000000298023224,0.8999999761581421,5,BPMFCC,3,0.8100925873009825,0.4896142433234421,0.8100925873009825
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,CC,3,0.7438107540697584,0.7468030690537084,0.8040209600141104
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,MF,3,0.6249260311258431,0.6942857142857143,0.6249260311258431
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,MFCC,3,0.7975554366664508,0.846929422548121,0.7975554366664508
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,BP,3,0.7457969011409737,0.7266134880348079,0.7457969011409737
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,BPCC,3,0.8249080995972007,0.8480225988700565,0.8249080995972007
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,BPMF,3,0.760527689741738,0.6854256854256854,0.760527689741738
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,5,BPMFCC,3,0.7773608819772205,0.708502024291498,0.7773608819772205
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,CC,3,0.0,0.5603864734299517,0.7361626748694664
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,MF,3,0.6221710168382552,0.671875,0.6221710168382552
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,MFCC,3,0.4472135954999579,0.5754414125200642,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,BP,3,0.0,0.6117478510028653,0.6117136163165708
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,BPCC,3,0.0,0.5707182320441989,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,BPMF,3,0.0,0.6126570915619389,0.6324555320336759
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,5,BPMFCC,3,0.4472135954999579,0.5711582134746405,0.4472135954999579
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,CC,3,0.5096471914376255,0.582010582010582,0.7207499701564473
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,MF,3,0.5345224838248488,0.6666666666666666,0.7207499701564472
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.5096471914376255,0.5947368421052631,0.6837634587578277
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,BP,3,0.8451542547285166,0.6013133208255159,0.8451542547285166
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8451542547285166,0.6422310756972112,0.8451542547285166
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,BPMF,3,1.0,0.6751900483759502,1.0
Drosophila melanogaster,200,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.9258200997725514,0.6155256723716381,0.9258200997725514
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,CC,3,0.8660254037844386,0.5398773006134969,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,MF,3,0.9354143466934853,0.6771799628942486,0.9354143466934853
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,MFCC,3,1.0,0.6023121387283237,1.0
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,BP,3,0.8660254037844386,0.5779520295202952,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8660254037844386,0.5942261427425822,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.8660254037844386,0.6050978943479867,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.8660254037844386,0.5779756017144742,0.8660254037844386
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,CC,3,0.7267093702958147,0.7340153452685422,0.7882269819968922
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,MF,3,0.6435846357954428,0.7414285714285714,0.6435846357954428
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.7692307692307693,0.8414298808432631,0.7692307692307693
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,BP,3,0.7522156621387671,0.7150108774474256,0.7522156621387671
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.8158924398306318,0.7564971751412429,0.8158924398306318
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.7297563831157798,0.7147667147667147,0.7297563831157798
Caenorhabditis elegans,200,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.7773608819772205,0.7433198380566801,0.7773608819772205
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,CC,3,0.0,0.5434782608695652,0.6525384675349823
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,MF,3,0.0,0.5877403846153846,0.5679618342470648
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,MFCC,3,0.4472135954999579,0.5634028892455859,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,BP,3,0.0,0.5924068767908309,0.6117136163165708
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,BPCC,3,0.0,0.46519337016574586,0.0
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,BPMF,3,0.4472135954999579,0.5637342908438061,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.8999999761581421,9,BPMFCC,3,0.4472135954999579,0.5866767600302801,0.4472135954999579
Drosophila melanogaster,100,0.4000000059604645,0.5,1,CC,3,0.8058229640253803,0.7354497354497355,0.8058229640253803
Drosophila melanogaster,100,0.4000000059604645,0.5,1,MF,3,0.8827348295047495,0.7034120734908137,0.8827348295047495
Drosophila melanogaster,100,0.4000000059604645,0.5,1,MFCC,3,0.8528028654224418,0.7473684210526316,0.8528028654224418
Drosophila melanogaster,100,0.4000000059604645,0.5,1,BP,3,0.8827348295047495,0.6697936210131332,0.8827348295047495
Drosophila melanogaster,100,0.4000000059604645,0.5,1,BPCC,3,0.9534625892455924,0.6653386454183267,0.9534625892455924
Drosophila melanogaster,100,0.4000000059604645,0.5,1,BPMF,3,0.8827348295047495,0.6703524533517623,0.8827348295047495
Drosophila melanogaster,100,0.4000000059604645,0.5,1,BPMFCC,3,0.9534625892455924,0.6943765281173594,0.9534625892455924
Mus musculus,100,0.4000000059604645,0.5,1,CC,3,1.0,0.6349693251533742,1.0
Mus musculus,100,0.4000000059604645,0.5,1,MF,3,0.8660254037844386,0.6808905380333952,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.5,1,MFCC,3,1.0,0.669364161849711,1.0
Mus musculus,100,0.4000000059604645,0.5,1,BP,3,0.8100925873009825,0.6785055350553506,0.8100925873009825
Mus musculus,100,0.4000000059604645,0.5,1,BPCC,3,0.8100925873009825,0.5068163592622293,0.8100925873009825
Mus musculus,100,0.4000000059604645,0.5,1,BPMF,3,0.8100925873009825,0.6885851496121167,0.8100925873009825
Mus musculus,100,0.4000000059604645,0.5,1,BPMFCC,3,0.9354143466934853,0.8325090669304319,0.9354143466934853
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,CC,3,0.6430097498961725,0.6828644501278772,0.7811575389073039
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,MF,3,0.7653749516204769,0.8971428571428571,0.7653749516204769
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,MFCC,3,0.7653749516204769,0.923006416131989,0.7653749516204769
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,BP,3,0.8360409661263138,0.8767222625090645,0.8360409661263138
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,BPCC,3,0.7882269819968922,0.7875706214689265,0.7882269819968922
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,BPMF,3,0.8040209600141104,0.8138528138528138,0.8040209600141104
Caenorhabditis elegans,100,0.4000000059604645,0.5,1,BPMFCC,3,0.795233581851359,0.7603238866396761,0.795233581851359
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,CC,3,0.0,0.6835748792270532,0.5205456194566273
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,MF,3,0.7361626748694664,0.7944711538461539,0.8191262063537486
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,MFCC,3,0.4250237185032414,0.6749598715890851,0.6010743070375286
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,BP,3,0.7491931143441223,0.7671919770773639,0.8650936924831862
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,BPCC,3,0.7491931143441223,0.8276243093922652,0.7491931143441223
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,BPMF,3,0.762000762001143,0.8056552962298025,0.762000762001143
Saccharomyces cerevisiae,100,0.4000000059604645,0.5,1,BPMFCC,3,0.6221710168382552,0.7498107494322483,0.6221710168382552
Drosophila melanogaster,100,0.4000000059604645,0.5,5,CC,3,0.48349377841522817,0.6772486772486772,0.7207499701564473
Drosophila melanogaster,100,0.4000000059604645,0.5,5,MF,3,0.6546536707079771,0.6614173228346457,0.6546536707079771
Drosophila melanogaster,100,0.4000000059604645,0.5,5,MFCC,3,0.7207499701564472,0.7035087719298245,0.7207499701564472
Drosophila melanogaster,100,0.4000000059604645,0.5,5,BP,3,0.8451542547285166,0.6791744840525328,0.8451542547285166
